Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1352668,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,TX,75052,Referral,4/29/2015,5/4/2015,Ocwen,Closed,Yes,
1354142,Bank account or service,Checking account,Using a debit or ATM card,,NY,14226,Web,4/29/2015,4/30/2015,M&T Bank,Closed with explanation,Yes,
1354170,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,MD,20705,Web,4/29/2015,5/4/2015,Bank of America,In progress,Yes,
1352396,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,WI,53072,Postal mail,4/29/2015,5/1/2015,"State Collection Service, Inc.",Closed with non-monetary relief,Yes,
1353338,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,MO,63130,Web,4/29/2015,4/29/2015,"Southwest Credit Systems, L.P.",Closed with explanation,Yes,
1354112,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,AZ,85737,Web,4/29/2015,4/29/2015,Bank of America,In progress,Yes,
1353271,Bank account or service,Savings account,Deposits and withdrawals,,,58171,Referral,4/29/2015,5/1/2015,Wells Fargo,Closed with explanation,Yes,
1352474,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,TX,75631,Web,4/29/2015,5/4/2015,FirstPoint Collection Resources,In progress,Yes,
1353073,Student loan,Non-federal student loan,Can't repay my loan,,FL,32832,Web,4/29/2015,4/29/2015,Discover,Closed with explanation,Yes,
1352414,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,WV,25430,Web,4/29/2015,4/29/2015,"Green Tree Servicing, LLC",In progress,Yes,
1353014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,94531,Postal mail,4/29/2015,5/4/2015,Nationstar Mortgage,Closed with explanation,Yes,
1355728,Mortgage,Conventional adjustable mortgage (ARM),Settlement process and costs,,FL,33027,Web,4/29/2015,4/29/2015,Bank of America,In progress,Yes,
1352776,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,ME,4444,Referral,4/29/2015,5/1/2015,Bank of America,Closed,Yes,
1353567,Credit reporting,,Incorrect information on credit report,Personal information,CA,90017,Web,4/29/2015,5/4/2015,Equifax,Closed with explanation,Yes,
1353334,Bank account or service,Checking account,"Account opening, closing, or management",,ID,83705,Web,4/29/2015,4/29/2015,Wells Fargo,Closed with explanation,Yes,
1353970,Debt collection,,Taking/threatening an illegal action,Seized/Attempted to seize property,NM,87107,Web,4/29/2015,5/8/2015,Mid-Atlantic Consumer Services,Closed with explanation,Yes,Yes
1352440,Credit card,,Bankruptcy,,KY,40160,Web,4/29/2015,5/4/2015,Army and Air Force Exchange Service,Closed with explanation,Yes,
1353235,Credit card,,Rewards,,PA,19382,Referral,4/29/2015,5/1/2015,Barclays,Closed with non-monetary relief,Yes,
1352983,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,AL,36203,Web,4/29/2015,4/29/2015,"Medical Data Systems, Inc.",Closed with explanation,Yes,
1351944,Bank account or service,Checking account,Problems caused by my funds being low,,AL,35215,Phone,4/29/2015,4/29/2015,Regions,Closed with explanation,Yes,
1351887,Credit reporting,,Incorrect information on credit report,Account status,NY,14206,Referral,4/29/2015,5/1/2015,Equifax,In progress,Yes,
1352807,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,TN,38583,Web,4/29/2015,4/29/2015,Bank of America,In progress,Yes,
1355863,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,FL,33415,Web,4/29/2015,5/4/2015,Equifax,Closed with explanation,Yes,
1351962,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,TX,79902,Web,4/29/2015,4/29/2015,Reverse Mortgage Solutions,Closed with explanation,Yes,
1351906,Credit reporting,,Incorrect information on credit report,Personal information,MA,2421,Web,4/29/2015,4/29/2015,Experian,Closed with non-monetary relief,Yes,
1352800,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,FL,32259,Web,4/29/2015,4/29/2015,Residential Credit Solutions,Closed with explanation,Yes,
1353315,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,NY,10977,Web,4/29/2015,4/29/2015,Encore Capital Group,Closed with explanation,Yes,
1354237,Credit card,,APR or interest rate,,NJ,8536,Web,4/29/2015,4/30/2015,Citibank,Closed with monetary relief,Yes,
1352051,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,IL,60628,Web,4/29/2015,4/29/2015,Experian,Closed with explanation,Yes,
1352500,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,CA,90731,Web,4/29/2015,4/29/2015,Capital One,In progress,Yes,
1352571,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,79414,Web,4/29/2015,4/29/2015,Experian,In progress,Yes,
1353221,Credit reporting,,Incorrect information on credit report,Personal information,TX,75025,Postal mail,4/29/2015,5/12/2015,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,
1353152,Credit reporting,,Credit reporting company's investigation,Investigation took too long,IN,46214,Web,4/29/2015,4/29/2015,Experian,In progress,Yes,
1353938,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,TN,37932,Web,4/29/2015,4/29/2015,Experian,Closed with non-monetary relief,Yes,
1353249,Bank account or service,Checking account,Deposits and withdrawals,,TX,75232,Referral,4/29/2015,5/1/2015,Bank of America,Closed with explanation,Yes,
1353683,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,KY,40505,Referral,4/29/2015,5/5/2015,"Credit Bureau Systems, Inc.",Closed with explanation,Yes,
1352981,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,NY,11104,Web,4/29/2015,4/29/2015,Citibank,Closed with non-monetary relief,Yes,
1354898,Bank account or service,Checking account,"Making/receiving payments, sending money",,NC,27705,Referral,4/29/2015,5/1/2015,Bank of America,Closed with explanation,Yes,
1353160,Bank account or service,Checking account,"Account opening, closing, or management",,MD,20912,Web,4/29/2015,4/29/2015,PNC Bank,In progress,Yes,
1355596,Credit card,,Credit determination,,CA,94117,Web,4/29/2015,5/1/2015,Amex,Closed with explanation,Yes,
1352993,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MO,63115,Referral,4/29/2015,5/1/2015,Citibank,In progress,Yes,
1352495,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,CA,90731,Web,4/29/2015,4/29/2015,Encore Capital Group,Closed with explanation,Yes,Yes
1352218,Credit reporting,,Incorrect information on credit report,Information is not mine,WA,98126,Web,4/29/2015,5/4/2015,TransUnion,Closed with explanation,Yes,
1352316,Credit card,,Sale of account,,FL,33445,Web,4/29/2015,4/29/2015,JPMorgan Chase,Closed with monetary relief,Yes,Yes
1353634,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,FL,33186,Referral,4/29/2015,5/1/2015,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1353339,Credit card,,Billing disputes,,MO,63130,Web,4/29/2015,5/4/2015,MoneyGram,Closed with monetary relief,Yes,
1354153,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Contacted me instead of my attorney,CA,92308,Web,4/29/2015,4/30/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1352515,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,CA,92549,Phone,4/29/2015,5/1/2015,"FAIR COLLECTIONS & OUTSOURCING, INC.",Closed with explanation,Yes,
1353646,Bank account or service,Checking account,Deposits and withdrawals,,MN,55110,Referral,4/29/2015,5/1/2015,TCF National Bank,Closed with monetary relief,Yes,
1352168,Credit card,,Rewards,,NY,14051,Web,4/29/2015,4/29/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1352005,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MA,1609,Postal mail,4/29/2015,5/1/2015,Nationstar Mortgage,In progress,Yes,
1353723,Credit reporting,,Incorrect information on credit report,Information is not mine,GA,30213,Web,4/29/2015,5/6/2015,TransUnion,Closed with explanation,Yes,
1353534,Student loan,Non-federal student loan,Dealing with my lender or servicer,,WA,98366,Web,4/29/2015,4/29/2015,Genesis Lending,Closed with explanation,Yes,
1353306,Money transfers,Domestic (US) money transfer,Other service issues,,,7502,Phone,4/29/2015,5/4/2015,MoneyGram,In progress,Yes,
1353589,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,IL,60411,Web,4/29/2015,4/29/2015,Penn Credit Corporation,Closed with explanation,Yes,
1352613,Consumer loan,Vehicle loan,Managing the loan or lease,,MD,21222,Web,4/29/2015,4/29/2015,Capital One,In progress,Yes,
1352578,Debt collection,Non-federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,CA,90221,Phone,4/29/2015,5/4/2015,Windham Professionals,Closed with non-monetary relief,Yes,
1354144,Debt collection,Federal student loan,Improper contact or sharing of info,Contacted me after I asked not to,NY,10512,Web,4/29/2015,4/30/2015,Navient,Closed with non-monetary relief,Yes,
1353197,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NY,10952,Referral,4/29/2015,5/1/2015,KeyBank NA,Closed with explanation,Yes,
1354175,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,UT,84088,Web,4/29/2015,4/30/2015,KeyBank NA,Closed with explanation,Yes,
1353368,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,92692,Web,4/29/2015,4/29/2015,Nationstar Mortgage,In progress,Yes,
1352542,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MI,48124,Web,4/29/2015,4/29/2015,Bank of America,In progress,Yes,
1353686,Credit reporting,,Incorrect information on credit report,Account status,CO,80010,Fax,4/29/2015,5/7/2015,Equifax,Closed with explanation,Yes,
1352923,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,TN,37818,Web,4/29/2015,4/29/2015,BB&T Financial,Closed with explanation,Yes,Yes
1353576,Credit reporting,,Incorrect information on credit report,Account terms,NY,10065,Web,4/29/2015,5/4/2015,Equifax,Closed with explanation,Yes,
1354039,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,FL,33578,Web,4/29/2015,4/30/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1352715,Mortgage,VA mortgage,"Application, originator, mortgage broker",,IL,60201,Web,4/29/2015,4/29/2015,Wells Fargo,In progress,Yes,
1354040,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,FL,33578,Web,4/29/2015,4/30/2015,Professional Recovery Management,In progress,Yes,
1353215,Credit card,,Advertising and marketing,,IL,60423,Web,4/29/2015,4/29/2015,U.S. Bancorp,Closed with explanation,Yes,Yes
1352289,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,TX,75287,Web,4/29/2015,4/29/2015,Encore Capital Group,Closed with explanation,Yes,
1355551,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NY,10509,Referral,4/29/2015,5/1/2015,Ocwen,Closed with explanation,Yes,
1353236,Consumer loan,Vehicle loan,Problems when you are unable to pay,,TX,75034,Web,4/29/2015,4/29/2015,FC HoldCo LLC,Closed,Yes,
1352150,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,CA,91356,Web,4/29/2015,4/29/2015,Bank of America,In progress,Yes,
1352199,Credit card,,Customer service / Customer relations,,VA,24055,Phone,4/29/2015,5/1/2015,Citibank,Closed with explanation,Yes,
1351904,Bank account or service,Other bank product/service,"Account opening, closing, or management",,OH,45680,Web,4/29/2015,4/29/2015,Citibank,Closed with explanation,Yes,Yes
1353483,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,OK,73099,Web,4/29/2015,4/29/2015,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1352318,Payday loan,,Received a loan I didn't apply for,,TX,77373,Web,4/29/2015,4/29/2015,Cottonwood Financial Ltd.,Closed with explanation,Yes,
1353649,Bank account or service,Checking account,Deposits and withdrawals,,FL,33314,Referral,4/29/2015,5/1/2015,Wells Fargo,Closed with explanation,Yes,
1353262,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,VA,22033,Web,4/29/2015,4/29/2015,HSBC,Closed with explanation,Yes,
1353670,Credit card,,Billing disputes,,PA,19155,Web,4/29/2015,4/29/2015,JPMorgan Chase,Closed with explanation,Yes,
1351912,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33016,Web,4/29/2015,4/29/2015,Equifax,In progress,Yes,
1352691,Bank account or service,Other bank product/service,Deposits and withdrawals,,CA,90805,Referral,4/29/2015,5/1/2015,Wells Fargo,Closed with non-monetary relief,Yes,
1353293,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,77565,Web,4/29/2015,4/29/2015,Experian,Closed with explanation,Yes,
1351990,Credit reporting,,Incorrect information on credit report,Account status,,34234,Web,4/29/2015,4/29/2015,TransUnion,Closed with explanation,Yes,
1354214,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,NJ,8873,Web,4/29/2015,4/30/2015,EverBank,In progress,Yes,
1353379,Student loan,Non-federal student loan,Dealing with my lender or servicer,,GA,30011,Web,4/29/2015,4/29/2015,First Associates Loan Servicing LLC,Closed with explanation,Yes,
1353644,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MD,21917,Referral,4/29/2015,5/8/2015,BB&T Financial,Closed with explanation,Yes,
1352176,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,TX,76063,Web,4/29/2015,4/29/2015,Equifax,In progress,Yes,
1352992,Credit card,,Cash advance,,AZ,85042,Web,4/29/2015,4/29/2015,Wells Fargo,Closed with explanation,Yes,
1353513,Bank account or service,Checking account,Deposits and withdrawals,,MO,63775,Phone,4/29/2015,5/4/2015,U.S. Bancorp,Closed with monetary relief,Yes,
1351884,Credit reporting,,Incorrect information on credit report,Account status,DC,20018,Web,4/29/2015,4/29/2015,Equifax,Closed with explanation,Yes,
1353294,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,77565,Web,4/29/2015,4/29/2015,Equifax,Closed with explanation,Yes,
1352470,Bank account or service,Checking account,Using a debit or ATM card,,,,Phone,4/29/2015,4/29/2015,Regions,Closed with monetary relief,Yes,
1353610,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,DC,20019,Web,4/29/2015,4/29/2015,HSBC,In progress,Yes,
1352018,Money transfers,Domestic (US) money transfer,Fraud or scam,,CA,94804,Phone,4/29/2015,5/4/2015,MoneyGram,In progress,Yes,
1353133,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,MN,55420,Phone,4/29/2015,5/4/2015,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1353732,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,GA,35114,Web,4/29/2015,4/29/2015,United Security Financial Corp,Closed with non-monetary relief,Yes,Yes
1353738,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NC,28078,Web,4/29/2015,4/29/2015,Nationstar Mortgage,Closed with explanation,Yes,
1351982,Credit reporting,,Incorrect information on credit report,Account status,KS,66061,Web,4/29/2015,4/29/2015,Equifax,Closed with explanation,Yes,Yes
1353269,Credit card,,Advertising and marketing,,CA,90026,Web,4/29/2015,4/29/2015,Discover,Closed with explanation,Yes,
1352712,Student loan,Non-federal student loan,Dealing with my lender or servicer,,CA,90045,Web,4/29/2015,5/1/2015,Genesis Lending,Closed with explanation,Yes,
1351960,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,70775,Web,4/29/2015,4/29/2015,TransUnion,Closed with explanation,Yes,
1352553,Credit card,,Billing statement,,CA,94509,Phone,4/29/2015,5/4/2015,Capital One,Closed with explanation,Yes,
1354191,Bank account or service,Checking account,Problems caused by my funds being low,,CA,90044,Web,4/29/2015,4/30/2015,Wells Fargo,Closed with explanation,Yes,
